Usage_ID,Report_Name,Viewer_Role,Workspace,View_Date,Views
15640,Executive Enrolment Dashboard,Dean,Self-Service,2024-07-05,4
15641,Access & Equity,Faculty Analyst,Certified,2024-06-09,2
15642,Institutional Benchmark,Student Services,Executive,2024-02-24,6
15643,Access & Equity,Planning Office,Certified,2024-07-26,2
15644,Institutional Benchmark,Student Services,Self-Service,2024-11-26,2
15645,Student Success & Risk,Executive,Self-Service,2024-02-21,3
15646,Institutional Benchmark,Student Services,Certified,2024-01-19,8
15647,Faculty Performance,Student Services,Self-Service,2024-08-29,4
15648,Executive Enrolment Dashboard,Student Services,Certified,2024-07-06,6
15649,Institutional Benchmark,Faculty Analyst,Certified,2024-01-10,8
15650,Access & Equity,Planning Office,Certified,2024-11-17,3
15651,Access & Equity,Student Services,Executive,2024-01-07,3
15652,Institutional Benchmark,Student Services,Certified,2024-03-30,3
15653,Faculty Performance,Faculty Analyst,Executive,2024-06-16,3
15654,Institutional Benchmark,Dean,Self-Service,2024-07-16,2
15655,Student Success & Risk,Student Services,Self-Service,2024-01-11,2
15656,Faculty Performance,Student Services,Self-Service,2024-02-21,2
15657,Institutional Benchmark,Dean,Certified,2024-12-21,4
15658,Executive Enrolment Dashboard,Student Services,Certified,2024-05-19,2
15659,Faculty Performance,Student Services,Certified,2024-08-07,3
15660,Institutional Benchmark,Student Services,Self-Service,2024-07-08,4
15661,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-11-24,7
15662,Institutional Benchmark,Executive,Certified,2024-05-30,4
15663,Student Success & Risk,Planning Office,Self-Service,2024-10-22,3
15664,Access & Equity,Dean,Certified,2024-07-16,2
15665,Institutional Benchmark,Planning Office,Self-Service,2024-11-01,4
15666,Faculty Performance,Planning Office,Self-Service,2024-03-04,4
15667,Institutional Benchmark,Faculty Analyst,Executive,2024-05-26,2
15668,Institutional Benchmark,Dean,Certified,2024-07-30,6
15669,Institutional Benchmark,Dean,Executive,2024-09-30,7
15670,Institutional Benchmark,Dean,Certified,2024-04-06,5
15671,Faculty Performance,Planning Office,Self-Service,2024-04-02,6
15672,Faculty Performance,Dean,Certified,2024-11-24,4
15673,Institutional Benchmark,Faculty Analyst,Certified,2024-10-26,2
15674,Access & Equity,Student Services,Executive,2024-11-09,5
15675,Institutional Benchmark,Planning Office,Certified,2024-03-02,7
15676,Faculty Performance,Student Services,Certified,2024-03-31,2
15677,Student Success & Risk,Student Services,Self-Service,2024-11-04,3
15678,Institutional Benchmark,Planning Office,Self-Service,2024-12-24,2
15679,Institutional Benchmark,Planning Office,Certified,2024-03-01,1
15680,Institutional Benchmark,Dean,Certified,2024-11-01,4
15681,Institutional Benchmark,Faculty Analyst,Certified,2024-02-23,4
15682,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-10-24,4
15683,Institutional Benchmark,Student Services,Self-Service,2024-07-05,3
15684,Faculty Performance,Planning Office,Certified,2024-09-20,3
15685,Faculty Performance,Faculty Analyst,Self-Service,2024-08-25,6
15686,Executive Enrolment Dashboard,Executive,Self-Service,2024-09-25,5
15687,Institutional Benchmark,Student Services,Self-Service,2024-07-17,5
15688,Access & Equity,Executive,Certified,2024-11-30,4
15689,Institutional Benchmark,Executive,Certified,2024-12-23,3
15690,Faculty Performance,Faculty Analyst,Self-Service,2024-10-25,8
15691,Student Success & Risk,Planning Office,Executive,2024-09-04,3
15692,Student Success & Risk,Executive,Self-Service,2024-09-12,7
15693,Access & Equity,Dean,Self-Service,2024-06-07,5
15694,Institutional Benchmark,Planning Office,Executive,2024-11-28,7
15695,Executive Enrolment Dashboard,Student Services,Certified,2024-10-21,5
15696,Institutional Benchmark,Planning Office,Self-Service,2024-04-03,6
15697,Access & Equity,Faculty Analyst,Self-Service,2024-07-01,3
15698,Access & Equity,Faculty Analyst,Executive,2024-01-19,4
15699,Access & Equity,Student Services,Executive,2024-07-14,5
15700,Student Success & Risk,Student Services,Certified,2024-03-05,3
15701,Institutional Benchmark,Student Services,Certified,2024-10-22,5
15702,Institutional Benchmark,Faculty Analyst,Certified,2024-12-17,1
15703,Executive Enrolment Dashboard,Planning Office,Executive,2024-07-22,5
15704,Access & Equity,Executive,Self-Service,2024-03-16,4
15705,Access & Equity,Executive,Certified,2024-07-30,2
15706,Faculty Performance,Dean,Certified,2024-09-01,9
15707,Faculty Performance,Faculty Analyst,Certified,2024-04-22,3
15708,Student Success & Risk,Student Services,Certified,2024-01-30,6
15709,Institutional Benchmark,Planning Office,Certified,2024-09-03,8
15710,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-08-23,3
15711,Executive Enrolment Dashboard,Dean,Certified,2024-06-25,6
15712,Access & Equity,Executive,Self-Service,2024-04-02,4
15713,Executive Enrolment Dashboard,Planning Office,Certified,2024-06-17,5
15714,Access & Equity,Executive,Executive,2024-03-26,4
15715,Institutional Benchmark,Planning Office,Self-Service,2024-04-18,7
15716,Executive Enrolment Dashboard,Student Services,Certified,2024-10-31,3
15717,Access & Equity,Planning Office,Self-Service,2024-06-05,4
15718,Institutional Benchmark,Student Services,Certified,2024-05-08,2
15719,Institutional Benchmark,Faculty Analyst,Executive,2024-10-13,4
15720,Access & Equity,Executive,Self-Service,2024-10-09,3
15721,Access & Equity,Planning Office,Self-Service,2024-10-17,8
15722,Student Success & Risk,Planning Office,Certified,2024-01-08,4
15723,Institutional Benchmark,Dean,Certified,2024-02-09,3
15724,Access & Equity,Executive,Self-Service,2024-07-18,3
15725,Institutional Benchmark,Faculty Analyst,Certified,2024-05-13,5
15726,Executive Enrolment Dashboard,Student Services,Self-Service,2024-05-22,5
15727,Faculty Performance,Faculty Analyst,Certified,2024-10-03,6
15728,Faculty Performance,Dean,Certified,2024-07-16,3
15729,Access & Equity,Faculty Analyst,Certified,2024-11-05,3
15730,Access & Equity,Student Services,Executive,2024-12-10,3
15731,Institutional Benchmark,Executive,Executive,2024-08-17,1
15732,Access & Equity,Dean,Certified,2024-03-31,6
15733,Institutional Benchmark,Planning Office,Certified,2024-04-15,6
15734,Access & Equity,Planning Office,Certified,2024-03-27,8
15735,Institutional Benchmark,Executive,Certified,2024-10-01,3
15736,Access & Equity,Faculty Analyst,Executive,2024-04-01,3
15737,Student Success & Risk,Planning Office,Self-Service,2024-09-12,3
15738,Institutional Benchmark,Dean,Executive,2024-02-03,2
15739,Student Success & Risk,Student Services,Executive,2024-02-27,4
15740,Student Success & Risk,Faculty Analyst,Self-Service,2024-07-17,7
15741,Student Success & Risk,Student Services,Self-Service,2024-08-30,3
15742,Student Success & Risk,Faculty Analyst,Executive,2024-09-16,3
15743,Executive Enrolment Dashboard,Dean,Self-Service,2024-06-26,6
15744,Faculty Performance,Student Services,Certified,2024-01-21,5
15745,Executive Enrolment Dashboard,Dean,Self-Service,2024-02-29,4
15746,Access & Equity,Student Services,Certified,2024-06-19,3
15747,Access & Equity,Faculty Analyst,Executive,2024-02-14,5
15748,Faculty Performance,Dean,Certified,2024-02-11,2
15749,Faculty Performance,Faculty Analyst,Certified,2024-06-25,4
15750,Faculty Performance,Faculty Analyst,Certified,2024-07-14,3
15751,Student Success & Risk,Student Services,Executive,2024-01-03,4
15752,Executive Enrolment Dashboard,Student Services,Executive,2024-10-21,3
15753,Access & Equity,Dean,Self-Service,2024-02-17,3
15754,Executive Enrolment Dashboard,Planning Office,Certified,2024-05-28,5
15755,Executive Enrolment Dashboard,Executive,Certified,2024-08-17,2
15756,Executive Enrolment Dashboard,Student Services,Certified,2024-01-18,5
15757,Faculty Performance,Faculty Analyst,Executive,2024-08-30,6
15758,Faculty Performance,Executive,Executive,2024-04-15,5
15759,Access & Equity,Dean,Executive,2024-06-11,2
15760,Access & Equity,Executive,Self-Service,2024-02-01,1
15761,Access & Equity,Executive,Executive,2024-05-01,3
15762,Executive Enrolment Dashboard,Planning Office,Certified,2024-04-12,3
15763,Faculty Performance,Planning Office,Certified,2024-07-04,4
15764,Student Success & Risk,Executive,Executive,2024-08-10,3
15765,Executive Enrolment Dashboard,Planning Office,Certified,2024-12-15,6
15766,Institutional Benchmark,Planning Office,Self-Service,2024-02-15,3
15767,Executive Enrolment Dashboard,Executive,Self-Service,2024-05-05,4
15768,Faculty Performance,Student Services,Certified,2024-05-27,3
15769,Institutional Benchmark,Planning Office,Certified,2024-12-25,3
15770,Executive Enrolment Dashboard,Executive,Certified,2024-01-26,4
15771,Faculty Performance,Student Services,Self-Service,2024-05-18,5
15772,Faculty Performance,Planning Office,Certified,2024-07-12,5
15773,Student Success & Risk,Executive,Certified,2024-12-24,5
15774,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-08-03,6
15775,Faculty Performance,Student Services,Certified,2024-12-15,3
15776,Access & Equity,Executive,Certified,2024-02-06,7
15777,Faculty Performance,Student Services,Certified,2024-08-02,4
15778,Student Success & Risk,Faculty Analyst,Certified,2024-06-23,8
15779,Faculty Performance,Dean,Self-Service,2024-04-23,7
15780,Executive Enrolment Dashboard,Faculty Analyst,Executive,2024-10-29,5
15781,Executive Enrolment Dashboard,Planning Office,Certified,2024-06-02,5
15782,Institutional Benchmark,Student Services,Executive,2024-10-07,5
15783,Executive Enrolment Dashboard,Executive,Certified,2024-10-03,6
15784,Institutional Benchmark,Student Services,Self-Service,2024-10-25,5
15785,Access & Equity,Planning Office,Executive,2024-10-05,2
15786,Student Success & Risk,Executive,Self-Service,2024-03-05,6
15787,Access & Equity,Faculty Analyst,Certified,2024-11-12,2
15788,Institutional Benchmark,Student Services,Certified,2024-11-25,3
15789,Faculty Performance,Dean,Self-Service,2024-03-29,6
15790,Faculty Performance,Planning Office,Certified,2024-03-26,2
15791,Access & Equity,Planning Office,Self-Service,2024-08-26,6
15792,Faculty Performance,Student Services,Certified,2024-07-18,3
15793,Institutional Benchmark,Faculty Analyst,Certified,2024-04-14,4
15794,Student Success & Risk,Faculty Analyst,Self-Service,2024-03-04,7
15795,Executive Enrolment Dashboard,Dean,Self-Service,2024-07-22,5
15796,Institutional Benchmark,Dean,Self-Service,2024-06-24,5
15797,Institutional Benchmark,Student Services,Certified,2024-02-08,5
15798,Executive Enrolment Dashboard,Executive,Certified,2024-05-19,5
15799,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-05-18,5
15800,Student Success & Risk,Executive,Self-Service,2024-02-17,5
15801,Student Success & Risk,Executive,Self-Service,2024-05-15,3
15802,Student Success & Risk,Student Services,Executive,2024-11-02,9
15803,Faculty Performance,Dean,Certified,2024-04-10,4
15804,Institutional Benchmark,Executive,Executive,2024-08-28,6
15805,Executive Enrolment Dashboard,Student Services,Self-Service,2024-07-26,6
15806,Institutional Benchmark,Dean,Self-Service,2024-07-28,2
15807,Institutional Benchmark,Executive,Certified,2024-04-17,2
15808,Student Success & Risk,Executive,Certified,2024-12-06,7
15809,Student Success & Risk,Dean,Self-Service,2024-03-08,2
15810,Institutional Benchmark,Dean,Self-Service,2024-03-11,3
15811,Student Success & Risk,Planning Office,Certified,2024-04-07,3
15812,Faculty Performance,Planning Office,Certified,2024-04-18,2
15813,Executive Enrolment Dashboard,Student Services,Self-Service,2024-06-12,3
15814,Institutional Benchmark,Student Services,Executive,2024-12-22,6
15815,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-10-12,4
15816,Faculty Performance,Planning Office,Certified,2024-03-30,2
15817,Student Success & Risk,Dean,Executive,2024-03-15,2
15818,Access & Equity,Planning Office,Self-Service,2024-01-29,5
15819,Faculty Performance,Student Services,Certified,2024-01-03,7
15820,Access & Equity,Student Services,Certified,2024-11-13,3
15821,Executive Enrolment Dashboard,Student Services,Self-Service,2024-01-11,2
15822,Institutional Benchmark,Dean,Certified,2024-03-13,3
15823,Student Success & Risk,Executive,Certified,2024-08-05,3
15824,Faculty Performance,Student Services,Self-Service,2024-04-27,3
15825,Student Success & Risk,Planning Office,Certified,2024-07-05,4
15826,Access & Equity,Executive,Certified,2024-09-12,7
15827,Access & Equity,Planning Office,Certified,2024-03-12,2
15828,Institutional Benchmark,Student Services,Self-Service,2024-07-31,1
15829,Access & Equity,Dean,Certified,2024-03-12,2
15830,Institutional Benchmark,Executive,Certified,2024-10-24,4
15831,Faculty Performance,Executive,Certified,2024-11-06,3
15832,Institutional Benchmark,Student Services,Certified,2024-09-18,3
15833,Access & Equity,Student Services,Self-Service,2024-10-03,7
15834,Executive Enrolment Dashboard,Student Services,Executive,2024-09-04,2
15835,Institutional Benchmark,Faculty Analyst,Self-Service,2024-03-27,7
15836,Student Success & Risk,Dean,Certified,2024-07-28,3
15837,Executive Enrolment Dashboard,Dean,Certified,2024-08-06,4
15838,Institutional Benchmark,Student Services,Certified,2024-05-10,6
15839,Student Success & Risk,Faculty Analyst,Certified,2024-09-06,4
15840,Executive Enrolment Dashboard,Student Services,Certified,2024-09-24,1
15841,Institutional Benchmark,Student Services,Certified,2024-03-24,4
15842,Faculty Performance,Dean,Executive,2024-01-19,5
15843,Student Success & Risk,Faculty Analyst,Executive,2024-01-23,2
15844,Faculty Performance,Dean,Self-Service,2024-02-20,3
15845,Access & Equity,Student Services,Certified,2024-09-24,4
15846,Institutional Benchmark,Planning Office,Self-Service,2024-04-01,2
15847,Institutional Benchmark,Executive,Certified,2024-07-03,4
15848,Student Success & Risk,Student Services,Certified,2024-10-16,4
15849,Institutional Benchmark,Faculty Analyst,Certified,2024-09-06,6
15850,Access & Equity,Planning Office,Certified,2024-03-20,4
15851,Institutional Benchmark,Faculty Analyst,Certified,2024-11-14,4
15852,Executive Enrolment Dashboard,Student Services,Certified,2024-05-11,5
15853,Faculty Performance,Student Services,Certified,2024-08-21,5
15854,Access & Equity,Executive,Executive,2024-11-05,4
15855,Access & Equity,Faculty Analyst,Certified,2024-01-06,3
15856,Faculty Performance,Planning Office,Certified,2024-10-16,6
15857,Faculty Performance,Executive,Certified,2024-03-08,3
15858,Access & Equity,Faculty Analyst,Certified,2024-01-13,3
15859,Faculty Performance,Student Services,Self-Service,2024-07-19,4
15860,Student Success & Risk,Executive,Certified,2024-10-19,2
15861,Faculty Performance,Student Services,Self-Service,2024-07-24,2
15862,Executive Enrolment Dashboard,Dean,Self-Service,2024-08-16,2
15863,Executive Enrolment Dashboard,Dean,Self-Service,2024-12-31,7
15864,Student Success & Risk,Executive,Certified,2024-07-29,2
15865,Faculty Performance,Executive,Certified,2024-11-11,2
15866,Executive Enrolment Dashboard,Faculty Analyst,Executive,2024-09-25,4
15867,Institutional Benchmark,Planning Office,Self-Service,2024-04-04,3
15868,Faculty Performance,Planning Office,Executive,2024-06-20,4
15869,Student Success & Risk,Dean,Executive,2024-10-10,3
15870,Faculty Performance,Dean,Self-Service,2024-05-08,2
15871,Access & Equity,Dean,Certified,2024-01-08,3
15872,Access & Equity,Student Services,Self-Service,2024-11-18,5
15873,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-09-06,5
15874,Access & Equity,Executive,Self-Service,2024-03-07,5
15875,Student Success & Risk,Dean,Self-Service,2024-09-30,4
15876,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-02-04,4
15877,Student Success & Risk,Executive,Certified,2024-10-26,2
15878,Student Success & Risk,Executive,Certified,2024-04-07,4
15879,Access & Equity,Executive,Certified,2024-05-06,3
15880,Access & Equity,Planning Office,Executive,2024-03-25,6
15881,Student Success & Risk,Dean,Executive,2024-07-29,3
15882,Access & Equity,Faculty Analyst,Self-Service,2024-02-12,4
15883,Access & Equity,Student Services,Certified,2024-08-27,3
15884,Access & Equity,Faculty Analyst,Certified,2024-10-28,5
15885,Faculty Performance,Faculty Analyst,Certified,2024-02-09,4
15886,Student Success & Risk,Faculty Analyst,Certified,2024-08-09,5
15887,Institutional Benchmark,Student Services,Certified,2024-11-07,2
